/RU000A0JNYN1=MM	ACC:A5 ARND:1E-3:NEAR CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:NEAR DATED:11DEC2006 DMC:F EMC:S FRCD:11JUN2007 FRQ:2 ISSUE:11DEC2006 NOTIONAL:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:2WD STEP:18DEC2006:0.08 STEP:18JUN2012:0.07 STEP:18JUN2017:0.06 XD:NO YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTM	MSCOW  7.000 06/11/22	10000000000	MOSCOW, CITY OF		7	12/11/2006	6/11/2022	RUB	Moscow	N	N	N	N	N	MSCOW	25050		RU	RU000A0JNYN1	MSCOW	Unsecured	Finance	Finance	Bond
/RU000A0JNYP6=MM	ACC:A5 ARND:1E-3:NEAR CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:NEAR DATED:06FEB2008 DMC:F EMC:S FRCD:14JUN2008 FRQ:2 ISSUE:06FEB2008 NOTIONAL:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:2WD STEP:13FEB2008:0.08 STEP:21JUN2012:0.07 XD:NO YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTM	MSCOW  7.000 06/14/17	1764000000	MOSCOW, CITY OF		7	2/6/2008	6/14/2017	RUB	Moscow	N	N	N	N	N	MSCOW	32049		RU	RU000A0JNYP6	MSCOW	Unsecured	Finance	Finance	Bond
/RU000A0JP1V5=MM	ACC:A5 AMORT:15FEB2013:0.4 AMORT:15FEB2015:0.2 AMORT:15FEB2016:0.2 AMORT:15FEB2017:0.2 ARND:1E-3:FACENEAR CALL:15FEB2015:0.6 CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:FACENEAR DATED:08FEB2007 DMC:F EMC:S FRCD:15MAY2007 FRQ:4 ISSUE:08FEB2007 NC:YES NOTC:60 NOTIONAL:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:0WD SFACL:1 SPR XD:6WD YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTP	FASPM  7.490 02/15/17 '15	5000000000	AGENTSTVO PO IPOTECHNOMU ZHILISHCHNOMU KREDITOVANIYU OAO		7.49	2/8/2007	2/15/2017	RUB	AIZhK	Y	N	N	N	N	FASPM	A9		RU	RU000A0JP1V5	RUGV	Unsecured	Finance	Mortgage Banking/Brokers	Bond
/RU000A0JP203=MM	ACC:A5 ARND:1E-3:NEAR CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:NEAR DATED:21FEB2007 DMC:F EMC:S FRCD:22AUG2007 FRQ:182D ISSUE:21FEB2007 NOTIONAL:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:0WD XD:5WD YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTM	GAZP   7.230 02/12/14 MATd	5000000000	GAZPROM OAO		7.23	2/21/2007	2/12/2014	RUB	Gazprom	N	N	N	N	Y	GAZP	A9		RU	RU000A0JP203	GAZP	Unsecured	Oil and Gas	Oil and Gas	Bond
/RU000A0JP2G4=MM	ACC:A5 ARND:1E-3:NEAR CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:NEAR DATED:22FEB2007 DMC:F EMC:S FRCD:23AUG2007 FRQ:182D ISSUE:22FEB2007 NOTP:4:CALENDAR NOTIONAL:1 PUT:24FEB2010:1 PUT:17FEB2014:1 PUT:15FEB2016:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:0WD STEP:01MAR2007:0.0734 STEP:25FEB2010:0.0925 STEP:20FEB2014:0.0815 XD:3WD YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTP	RSSBK  8.150 02/09/17 PUT	10000000000	ROSSEL'KHOZBANK OAO		8.15	2/22/2007	2/9/2017	RUB	Rosselkhozbank	N	Y	N	N	N	RSSBK	3		RU	RU000A0JP2G4	RUGV	Unsecured	Banking	Banking	Bond
/RU000A0JP435=MM	ACC:A5 ARND:1E-3:NEAR CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:NEAR DATED:20MAR2007 DMC:F EMC:S FRCD:18SEP2007 FRQ:182D ISSUE:20MAR2007 NOTP:2:CALENDAR NOTIONAL:1 PUT:18MAR2010:1 PUT:15MAR2012:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:0WD STEP:27MAR2007:0.0775 STEP:23MAR2010:0.085 STEP:20MAR2012:0.076 XD:3WD YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTP	TGKA   7.600 03/11/14 PUT	4000000000	TERRITORIAL'NAYA GENERIRUYUSHCHAYA KOMPANIYA NO1 OAO		7.6	3/20/2007	3/11/2014	RUB	TGK 1	N	Y	N	N	N	TGKA	01		RU	RU000A0JP435	GAZP	Unsecured	Utilities-Electric	Utilities-Electric	Bond
/RU000A0JP518=MM	ACC:A5 ARND:1E-3:NEAR CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:NEAR DATED:29MAR2007 DMC:F EMC:S FRCD:27SEP2007 FRQ:182D ISSUE:29MAR2007 LRCD:15SEP2016 NOTP:5:CALENDAR NOTIONAL:1 PUT:29SEP2009:1 PUT:28SEP2010:1 PUT:27SEP2011:1 PUT:25SEP2012:1 PUT:24SEP2013:1 PUT:23SEP2014:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:0WD STEP:05APR2007:0.0785 STEP:01OCT2009:0.15 STEP:30SEP2010:0.0925 STEP:29SEP2011:0.07 STEP:27SEP2012:0.08 XD:6WD YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTP	AVKSU  8.000 03/26/17 PUT	5000000000	GRAZHDANSKIYE SAMOLETY SUKHOGO ZAO		8	3/29/2007	3/26/2017	RUB	Sukhoi Civil Air	N	Y	N	N	N	AVKSU	01		RU	RU000A0JP518	AVKSU	Unsecured	Aerospace	Aerospace	Bond
/RU000A0JP6R2=MM	ACC:A5 ARND:1E-3:NEAR CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:NEAR DATED:25APR2007 DMC:F EMC:S FRCD:24OCT2007 FRQ:182D ISSUE:25APR2007 NOTIONAL:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:0WD XD:NO YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTM	MOSKV  8.000 04/16/14	16000000000	PRAVITEL'STVO MOSKOVSKOY OBLASTI		8	4/25/2007	4/16/2014	RUB	Govt Moscow Regi	N	N	N	N	Y	MOSKV	26007		RU	RU000A0JP6R2	MOSKV	Unsecured	Finance	Finance	Bond
/RU000A0JP6V4=MM	ACC:A5 AMORT:21OCT2010:0.2 AMORT:20OCT2011:0.1 AMORT:18OCT2012:0.1 AMORT:17OCT2013:0.1 AMORT:17APR2014:0.5000000001 ARND:1E-3:FACENEAR CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:FACENEAR DATED:26APR2007 DMC:F EMC:S FRCD:26JUL2007 FRQ:91D ISSUE:26APR2007 NC:YES NOTIONAL:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:0WD SFACL:1 SPR XD:6WD YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTM	YGKO   7.800 04/17/14	2500000000	PRAVITEL'STVO RESPUBLIKI SAKHA (YAKUTIYA)		7.8	4/26/2007	4/17/2014	RUB	Pravitel RS Ya	N	N	N	N	N	YGKO	35002		RU	RU000A0JP6V4	YGKO	Unsecured	Finance	Finance	Bond
/RU000A0JP8D8=MM	ACC:A5 AMORT:15AUG2007:0.11661 AMORT:15NOV2007:0.07388 AMORT:15FEB2008:0.07786 AMORT:15MAY2008:0.06627 AMORT:15AUG2008:0.05676 AMORT:15NOV2008:0.04275 AMORT:15FEB2009:0.03538 AMORT:15MAY2009:0.02719 AMORT:15AUG2009:0.04773 AMORT:15NOV2009:0.03383 AMORT:15FEB2010:0.03843 AMORT:15MAY2010:0.02598 AMORT:15AUG2010:0.03436 AMORT:15NOV2010:0.02907 AMORT:15FEB2011:0.02835 AMORT:15MAY2011:0.02823 AMORT:15AUG2011:0.02765 AMORT:15NOV2011:0.02548 AMORT:15FEB2012:0.02829 AMORT:15MAY2012:0.02253 AMORT:15AUG2012:0.01933 AMORT:15NOV2012:0.01844 AMORT:15FEB2013:0.01729 AMORT:15MAY2013:0.01526 AMORT:15AUG2013:0.01399 AMORT:15NOV2013:0.01325 AMORT:15FEB2014:0.01514 AMORT:15FEB2039:0.0206700001 ARND:1E-3:FACENEAR CCM:MMA5 CFADJ:NO CLDR:RUS_FI CRND:1E-5:FACENEAR DATED:23MAY2007 DMC:F EMC:S FRCD:15AUG2007 FRQ:4 ISSUE:23MAY2007 NC:YES NOTP:7:CALENDAR NOTIONAL:1 PUT:15AUG2007:1 PUT:15FEB2012:1 PX:C PXRND:1E-4:NEAR REFDATE:MATURITY RP:1 SETTLE:0WD SFACL:1 SPR XD:6WD YLDRND:1E-4:NEAR 	CLDRADJ:NO DCB:A5 EY:1 LLP:NO RATEFRQ:ZERO RATETYPE:ACT RM:YTP	PERIP  6.940 02/15/39 PUT	2900000000	PERVYI IPOTECHNYI AGENT AIZHK ZAO		6.94	5/23/2007	2/15/2039	RUB	Pervyi ipotechny	N	Y	N	N	N	PERIP	A		RU	RU000A0JP8D8	PERIP	Mortgage	Finance	Mortgage Banking/Brokers	Bond
