RU030427459=	ICAP	XS0304274599=ICPR
RU030427459=	PREMEX	XS0304274599=PRMX
RU030427459=	TRADITION	XS0304274599=TRDL
RU030427459=	THOMSON REUTERS COMPOSITE EMEA	RU030427459=
RU030427459=	CCM	XS0304274599=CCAP
RU030427459=	CONTINENTAL CAPITAL MARKETS	XS0304274599=CCMG
RU030427459=	TRUST AND INVESTMENT BANK	RU030427459=DIBM
RU030427459=	NSMA	RU030427459=MIRP
RU030427459=	SBERBANK CIB	XS0304274599=SBER
RU030427459=	MARKETAXESS L2	XS030427459=2M
RU030427459=	BERLIN STOCK EXCHANGE	DEA0NXA1=BE
RU030427459=	FRANKFURT STOCK EXCHANGE	DEA0NXA1=F
RU030427459=	LONDON STOCK EXCHANGE	GBB1YC5G9=L
RU030427459=	STUTTGART STOCK EXCHANGE	DEA0NXA1=SG
RU030427459=	TESTING	XS0304274599=CBKT
RU030427459=	TESTING	XS0304274599=CSEQ
RU030427459=	TESTING	XS0304274599=MSCT
RU030427459=	FINRA	N55218AB2=FINR
RU030427459=	THOMSON REUTERS EVALUATED	RU030427459=RRPS
RU030427459=	SOCIETE GENERALE	XS0304274599=SGUT
RU030427459=	UBS-INTERDEALER (TEST)	XS0304274599=UPTX
RU091950456=	MARKETAXESS	XS091950456=1M
RU091950456=	BNP PARIBAS TRADEWEB PRICE	XS0919504562=BNTW
RU091950456=	BOA MERRILL LYNCH ETRADING	XS0919504562=BOAM
RU091950456=	CREDIT AGRICOLE TRADEWEB PRICE	XS0919504562=CATW
RU091950456=	COMMERZBANK ETRADING	XS0919504562=CBKG
RU091950456=	COMMERZBANK TRADEWEB PRICE	XS0919504562=CBTW
RU091950456=	CREDIT SUISSE ETRADING	XS0919504562=CSEM
RU091950456=	DEUTSCHE BANK AUTOBAHN	XS0919504562=DBAB
RU091950456=	GOLDMAN SACHS ETRADING	XS0919504562=GSCR
RU091950456=	GOLDMAN SACHS TRADEWEB PRICE	XS0919504562=GSTW
RU091950456=	JEFFERIES INTL ETRADING	XS0919504562=JEFX
RU091950456=	JEFFERIES INTL TRADEWEB PRICE	XS0919504562=JFTW
RU091950456=	JP MORGAN TRADEWEB PRICE	XS0919504562=JPTW
RU091950456=	MORGAN STANLEY ETRADING	XS0919504562=MSFI
RU091950456=	MORGAN STANLEY TRADEWEB PRICE	XS0919504562=MSTW
RU091950456=	MITSUBISHI UFJ TRADEWEB PRICE	XS0919504562=MUTW
RU091950456=	MIZUHO TRADEWEB PRICES	XS0919504562=MZTW
RU091950456=	NATIXIS TRADEWEB PRICE	XS0919504562=NXTW
RU091950456=	TRFIT COMPOSITE	XS0919504562=R
RU091950456=	RBS TRADEWEB PRICE	XS0919504562=RSTW
RU091950456=	TRADEWEB	XS091950456=TE
RU091950456=	UBS ETRADING	XS0919504562=UBS
RU091950456=	UNICREDIT TRADEWEB PRICE	XS0919504562=UCTW
RU091950456=	UBS AG ETRADING	XS0919504562=UPIN
RU091950456=	ZKB ETRADING	XS0919504562=ZKBE
RU091950456=	BROKERCREDITSERVICE	XS0919504562=BCSB
RU091950456=	PREMEX	XS0919504562=PRMX
RU091950456=	THOMSON REUTERS COMPOSITE EMEA	RU091950456=
RU091950456=	CCM	XS0919504562=CCAP
RU091950456=	CONTINENTAL CAPITAL MARKETS	XS0919504562=CCMG
RU091950456=	SBERBANK CIB	XS0919504562=SBER
RU091950456=	MARKETAXESS L2	XS091950456=2M
RU091950456=	DUESSELDORF STOCK EXCHANGE	DEA1HJ11=D
RU091950456=	FRANKFURT STOCK EXCHANGE	DEA1HJ11=F
RU091950456=	LONDON STOCK EXCHANGE	GBB92YSM0=L
RU091950456=	MUNICH STOCK EXCHANGE	DEA1HJ11=MU
RU091950456=	STUTTGART STOCK EXCHANGE	DEA1HJ11=SG
RU091950456=	TESTING	XS0919504562=CSEQ
RU091950456=	TESTING	XS0919504562=MSCT
RU091950456=	FINRA	XS0919504562=FINR
RU091950456=	FINRA	U64160AA9=FINR
RU091950456=	FINRA	N55218AL0=FINR
RU091950456=	THOMSON REUTERS EVALUATED	RU091950456=RRPS
RU024693716=	BOA MERRILL LYNCH ETRADING	XS0246937162=BOAM
RU024693716=	CREDIT SUISSE ETRADING	XS0246937162=CSEM
RU024693716=	GOLDMAN SACHS ETRADING	XS0246937162=GSCR
RU024693716=	MORGAN STANLEY ETRADING	XS0246937162=MSFI
RU024693716=	TRFIT COMPOSITE	XS0246937162=R
RU024693716=	UBS AG ETRADING	XS0246937162=UPIN
RU024693716=	BGC PARTNERS	XS0246937162=CNTR
RU024693716=	TRADITION	XS0246937162=TRDL
RU024693716=	THOMSON REUTERS COMPOSITE EMEA	RU024693716=
RU024693716=	CCM	XS0246937162=CCAP
RU024693716=	TRUST AND INVESTMENT BANK	RU024693716=DIBM
RU024693716=	MARKETAXESS L2	XS024693716=2M
RU024693716=	LUXEMBOURG STOCK EXCHANGE	LU024693716=LU
RU024693716=	TESTING	XS0246937162=MSCT
RU024693716=	THOMSON REUTERS EVALUATED	RU024693716=RRPS
RU065096218=	MARKETAXESS	XS065096218=1M
RU065096218=	BOA MERRILL LYNCH ETRADING	XS0650962185=BOAM
RU065096218=	COMMERZBANK ETRADING	XS0650962185=CBKG
RU065096218=	COMMERZBANK TRADEWEB PRICE	XS0650962185=CBTW
RU065096218=	CREDIT SUISSE ETRADING	XS0650962185=CSEM
RU065096218=	DEUTSCHE BANK AUTOBAHN	XS0650962185=DBAB
RU065096218=	GOLDMAN SACHS ETRADING	XS0650962185=GSCR
RU065096218=	GOLDMAN SACHS TRADEWEB PRICE	XS0650962185=GSTW
RU065096218=	JEFFERIES INTL ETRADING	XS0650962185=JEFX
RU065096218=	JEFFERIES INTL TRADEWEB PRICE	XS0650962185=JFTW
RU065096218=	JP MORGAN TRADEWEB PRICE	XS0650962185=JPTW
RU065096218=	MORGAN STANLEY ETRADING	XS0650962185=MSFI
RU065096218=	MORGAN STANLEY TRADEWEB PRICE	XS0650962185=MSTW
RU065096218=	MITSUBISHI UFJ TRADEWEB PRICE	XS0650962185=MUTW
RU065096218=	MIZUHO TRADEWEB PRICES	XS0650962185=MZTW
RU065096218=	TRFIT COMPOSITE	XS0650962185=R
RU065096218=	TRADEWEB	XS065096218=TE
RU065096218=	UBS ETRADING	XS0650962185=UBS
RU065096218=	UNICREDIT TRADEWEB PRICE	XS0650962185=UCTW
RU065096218=	UBS AG ETRADING	XS0650962185=UPIN
RU065096218=	UBS TRADEWEB PRICE	XS0650962185=USTW
RU065096218=	BROKERCREDITSERVICE	XS0650962185=BCSB
RU065096218=	ICAP	XS0650962185=ICPR
RU065096218=	PREMEX	XS0650962185=PRMX
RU065096218=	THOMSON REUTERS COMPOSITE EMEA	RU065096218=
RU065096218=	CCM	XS0650962185=CCAP
RU065096218=	CONTINENTAL CAPITAL MARKETS	XS0650962185=CCMG
RU065096218=	TRUST AND INVESTMENT BANK	RU065096218=DIBM
RU065096218=	SBERBANK CIB	XS0650962185=SBER
RU065096218=	MARKETAXESS L2	XS065096218=2M
RU065096218=	BERLIN STOCK EXCHANGE	DEA1GTV9=BE
RU065096218=	LONDON STOCK EXCHANGE	GBB6QF1X0=L
RU065096218=	TESTING	XS0650962185=CBKT
RU065096218=	TESTING	XS0650962185=CSEQ
RU065096218=	TESTING	XS0650962185=MSCT
RU065096218=	FINRA	G60379AA5=FINR
RU065096218=	THOMSON REUTERS EVALUATED	RU065096218=RRPS
RU091829738=	MARKETAXESS	XS091829738=1M
RU091829738=	BOA MERRILL LYNCH ETRADING	XS0918297382=BOAM
RU091829738=	COMMERZBANK ETRADING	XS0918297382=CBKG
RU091829738=	CREDIT SUISSE ETRADING	XS0918297382=CSEM
RU091829738=	CREDIT SUISSE ETRADING	XS0918297382=CSTR
RU091829738=	DEUTSCHE BANK AUTOBAHN	XS0918297382=DBAB
RU091829738=	GOLDMAN SACHS ETRADING	XS0918297382=GSCR
RU091829738=	GOLDMAN SACHS TRADEWEB PRICE	XS0918297382=GSTW
RU091829738=	JEFFERIES INTL ETRADING	XS0918297382=JEFX
RU091829738=	JEFFERIES INTL TRADEWEB PRICE	XS0918297382=JFTW
RU091829738=	JP MORGAN TRADEWEB PRICE	XS0918297382=JPTW
RU091829738=	MORGAN STANLEY ETRADING	XS0918297382=MSFI
RU091829738=	MORGAN STANLEY TRADEWEB PRICE	XS0918297382=MSTW
RU091829738=	MITSUBISHI UFJ TRADEWEB PRICE	XS0918297382=MUTW
RU091829738=	MIZUHO TRADEWEB PRICES	XS0918297382=MZTW
RU091829738=	TRFIT COMPOSITE	XS0918297382=R
RU091829738=	TRADEWEB	XS091829738=TE
RU091829738=	UBS ETRADING	XS0918297382=UBS
RU091829738=	UNICREDIT TRADEWEB PRICE	XS0918297382=UCTW
RU091829738=	UBS AG ETRADING	XS0918297382=UPIN
RU091829738=	BROKERCREDITSERVICE	XS0918297382=BCSB
RU091829738=	PREMEX	XS0918297382=PRMX
RU091829738=	THOMSON REUTERS COMPOSITE EMEA	RU091829738=
RU091829738=	CCM	XS0918297382=CCAP
RU091829738=	CONTINENTAL CAPITAL MARKETS	XS0918297382=CCMG
RU091829738=	SBERBANK CIB	XS0918297382=SBER
RU091829738=	MARKETAXESS L2	XS091829738=2M
RU091829738=	FRANKFURT STOCK EXCHANGE	DEA1HJL4=F
RU091829738=	IRISH STOCK EXCHANGE	IEB9HLRV8=I
RU091829738=	TESTING	XS0918297382=CSEQ
RU091829738=	TESTING	XS0918297382=MSCT
RU091829738=	FINRA	G6037AAA2=FINR
RU091829738=	THOMSON REUTERS EVALUATED	RU091829738=RRPS
RU098286128=	MARKETAXESS	XS098286128=1M
RU098286128=	BNP PARIBAS TRADEWEB PRICE	XS0982861287=BNTW
RU098286128=	BOA MERRILL LYNCH ETRADING	XS0982861287=BOAM
RU098286128=	COMMERZBANK ETRADING	XS0982861287=CBKG
RU098286128=	CREDIT SUISSE ETRADING	XS0982861287=CSEM
RU098286128=	GOLDMAN SACHS ETRADING	XS0982861287=GSCR
RU098286128=	GOLDMAN SACHS TRADEWEB PRICE	XS0982861287=GSTW
RU098286128=	JEFFERIES INTL ETRADING	XS0982861287=JEFX
RU098286128=	JEFFERIES INTL TRADEWEB PRICE	XS0982861287=JFTW
RU098286128=	JP MORGAN TRADEWEB PRICE	XS0982861287=JPTW
RU098286128=	MORGAN STANLEY ETRADING	XS0982861287=MSFI
RU098286128=	MORGAN STANLEY TRADEWEB PRICE	XS0982861287=MSTW
RU098286128=	MIZUHO TRADEWEB PRICES	XS0982861287=MZTW
RU098286128=	NATIXIS TRADEWEB PRICE	XS0982861287=NXTW
RU098286128=	TRFIT COMPOSITE	XS0982861287=R
RU098286128=	TRADEWEB	XS098286128=TE
RU098286128=	UBS ETRADING	XS0982861287=UBS
RU098286128=	UNICREDIT TRADEWEB PRICE	XS0982861287=UCTW
RU098286128=	UBS AG ETRADING	XS0982861287=UPIN
RU098286128=	BROKERCREDITSERVICE	XS0982861287=BCSB
RU098286128=	ICAP	XS0982861287=ICPR
RU098286128=	PREMEX	XS0982861287=PRMX
RU098286128=	THOMSON REUTERS COMPOSITE EMEA	RU098286128=
RU098286128=	CCM	XS0982861287=CCAP
RU098286128=	CONTINENTAL CAPITAL MARKETS	XS0982861287=CCMG
RU098286128=	MARKETAXESS L2	XS098286128=2M
RU098286128=	BERLIN STOCK EXCHANGE	DEA1HSLQ=BE
RU098286128=	FRANKFURT STOCK EXCHANGE	DEA1HSLQ=F
RU098286128=	IRISH STOCK EXCHANGE	IEBFTWQR0=I
RU098286128=	TESTING	XS0982861287=CSEQ
RU098286128=	FINRA	G6217EAB4=FINR
RU098286128=	THOMSON REUTERS EVALUATED	RU098286128=RRPS
RU092133150=	MARKETAXESS	XS092133150=1M
RU092133150=	BNP PARIBAS TRADEWEB PRICE	XS0921331509=BNTW
RU092133150=	BOA MERRILL LYNCH ETRADING	XS0921331509=BOAM
RU092133150=	CREDIT AGRICOLE TRADEWEB PRICE	XS0921331509=CATW
RU092133150=	COMMERZBANK ETRADING	XS0921331509=CBKG
RU092133150=	COMMERZBANK TRADEWEB PRICE	XS0921331509=CBTW
RU092133150=	CREDIT SUISSE ETRADING	XS0921331509=CSEM
RU092133150=	GOLDMAN SACHS ETRADING	XS0921331509=GSCR
RU092133150=	GOLDMAN SACHS TRADEWEB PRICE	XS0921331509=GSTW
RU092133150=	JEFFERIES INTL ETRADING	XS0921331509=JEFX
RU092133150=	JEFFERIES INTL TRADEWEB PRICE	XS0921331509=JFTW
RU092133150=	JP MORGAN TRADEWEB PRICE	XS0921331509=JPTW
RU092133150=	MORGAN STANLEY ETRADING	XS0921331509=MSFI
RU092133150=	MORGAN STANLEY TRADEWEB PRICE	XS0921331509=MSTW
RU092133150=	MITSUBISHI UFJ TRADEWEB PRICE	XS0921331509=MUTW
RU092133150=	MIZUHO TRADEWEB PRICES	XS0921331509=MZTW
RU092133150=	NATIXIS TRADEWEB PRICE	XS0921331509=NXTW
RU092133150=	TRFIT COMPOSITE	XS0921331509=R
RU092133150=	RBS TRADEWEB PRICE	XS0921331509=RSTW
RU092133150=	TRADEWEB	XS092133150=TE
RU092133150=	UBS ETRADING	XS0921331509=UBS
RU092133150=	UNICREDIT TRADEWEB PRICE	XS0921331509=UCTW
RU092133150=	UBS AG ETRADING	XS0921331509=UPIN
RU092133150=	PREMEX	XS0921331509=PRMX
RU092133150=	THOMSON REUTERS COMPOSITE EMEA	RU092133150=
RU092133150=	CCM	XS0921331509=CCAP
RU092133150=	CONTINENTAL CAPITAL MARKETS	XS0921331509=CCMG
RU092133150=	MARKETAXESS L2	XS092133150=2M
RU092133150=	FRANKFURT STOCK EXCHANGE	DEA1HLJT=F
RU092133150=	IRISH STOCK EXCHANGE	IEBB2BGR6=I
RU092133150=	TESTING	XS0921331509=CSEQ
RU092133150=	TESTING	XS0921331509=MSCT
RU092133150=	FINRA	G6356YAC9=FINR
RU092133150=	THOMSON REUTERS EVALUATED	RU092133150=RRPS
RU027177255=	MARKETAXESS	XS027177255=1M
RU027177255=	BOA MERRILL LYNCH ETRADING	XS0271772559=BOAM
RU027177255=	COMMERZBANK ETRADING	XS0271772559=CBKG
RU027177255=	CREDIT SUISSE ETRADING	XS0271772559=CSEM
RU027177255=	DEUTSCHE BANK AUTOBAHN	XS0271772559=DBAB
RU027177255=	GOLDMAN SACHS ETRADING	XS0271772559=GSCR
RU027177255=	JEFFERIES INTL ETRADING	XS0271772559=JEFX
RU027177255=	TRFIT COMPOSITE	XS0271772559=R
RU027177255=	UBS ETRADING	XS0271772559=UBS
RU027177255=	UBS AG ETRADING	XS0271772559=UPIN
RU027177255=	TRADITION	XS0271772559=TRDL
RU027177255=	THOMSON REUTERS COMPOSITE EMEA	RU027177255=
RU027177255=	CONTINENTAL CAPITAL MARKETS	XS0271772559=CCMG
RU027177255=	TRUST AND INVESTMENT BANK	RU027177255=DIBM
RU027177255=	ERSTE SECURITIES	XS0271772559=ERST
RU027177255=	NSMA	RU027177255=MIRP
RU027177255=	SBERBANK CIB	XS0271772559=SBER
RU027177255=	BANK SLAVYANSKY	RU027177255=SLBM
RU027177255=	VOZROZHDENIE BANK	RU027177255=VOZM
RU027177255=	MARKETAXESS L2	XS027177255=2M
RU027177255=	BERLIN STOCK EXCHANGE	DEDR2U9E=BE
RU027177255=	DUESSELDORF STOCK EXCHANGE	DEDR2U9E=D
RU027177255=	FRANKFURT STOCK EXCHANGE	DEDR2U9E=F
RU027177255=	MUNICH STOCK EXCHANGE	DEDR2U9E=MU
RU027177255=	SWISS STOCK EXCHANGE	CH2746638=S
RU027177255=	STUTTGART STOCK EXCHANGE	DEDR2U9E=SG
RU027177255=	TESTING	XS0271772559=CBKT
RU027177255=	THOMSON REUTERS EVALUATED	RU027177255=RRPS
RU065508508=	MARKETAXESS	XS065508508=1M
RU065508508=	BOA MERRILL LYNCH ETRADING	XS0655085081=BOAM
RU065508508=	CREDIT SUISSE ETRADING	XS0655085081=CSEM
RU065508508=	DEUTSCHE BANK AUTOBAHN	XS0655085081=DBAB
RU065508508=	GOLDMAN SACHS ETRADING	XS0655085081=GSCR
RU065508508=	GOLDMAN SACHS TRADEWEB PRICE	XS0655085081=GSTW
RU065508508=	JEFFERIES INTL ETRADING	XS0655085081=JEFX
RU065508508=	JEFFERIES INTL TRADEWEB PRICE	XS0655085081=JFTW
RU065508508=	TRFIT COMPOSITE	XS0655085081=R
RU065508508=	TRADEWEB	XS065508508=TE
RU065508508=	UBS ETRADING	XS0655085081=UBS
RU065508508=	UBS AG ETRADING	XS0655085081=UPIN
RU065508508=	UBS TRADEWEB PRICE	XS0655085081=USTW
RU065508508=	PREMEX	XS0655085081=PRMX
RU065508508=	THOMSON REUTERS COMPOSITE EMEA	RU065508508=
RU065508508=	CCM	XS0655085081=CCAP
RU065508508=	CONTINENTAL CAPITAL MARKETS	XS0655085081=CCMG
RU065508508=	RAIFFEISEN ZENTRALBANK	XS0655085081=RZBV
RU065508508=	MARKETAXESS L2	XS065508508=2M
RU065508508=	IRISH STOCK EXCHANGE	IEB4MCPV7=I
RU065508508=	TESTING	XS0655085081=CSEQ
RU065508508=	THOMSON REUTERS EVALUATED	RU065508508=RRPS
RU051372387=	MARKETAXESS	XS051372387=1M
RU051372387=	BNP PARIBAS TRADEWEB PRICE	XS0513723873=BNTW
RU051372387=	BOA MERRILL LYNCH ETRADING	XS0513723873=BOAM
RU051372387=	CREDIT AGRICOLE TRADEWEB PRICE	XS0513723873=CATW
RU051372387=	COMMERZBANK ETRADING	XS0513723873=CBKG
RU051372387=	COMMERZBANK TRADEWEB PRICE	XS0513723873=CBTW
RU051372387=	CREDIT SUISSE ETRADING	XS0513723873=CSEM
RU051372387=	DEUTSCHE BANK AUTOBAHN	XS0513723873=DBAB
RU051372387=	GOLDMAN SACHS ETRADING	XS0513723873=GSCR
RU051372387=	GOLDMAN SACHS TRADEWEB PRICE	XS0513723873=GSTW
RU051372387=	JEFFERIES INTL ETRADING	XS0513723873=JEFX
RU051372387=	JEFFERIES INTL TRADEWEB PRICE	XS0513723873=JFTW
RU051372387=	JP MORGAN TRADEWEB PRICE	XS0513723873=JPTW
RU051372387=	MORGAN STANLEY ETRADING	XS0513723873=MSFI
RU051372387=	MORGAN STANLEY TRADEWEB PRICE	XS0513723873=MSTW
RU051372387=	MITSUBISHI UFJ TRADEWEB PRICE	XS0513723873=MUTW
RU051372387=	MIZUHO TRADEWEB PRICES	XS0513723873=MZTW
RU051372387=	NATIXIS TRADEWEB PRICE	XS0513723873=NXTW
RU051372387=	TRFIT COMPOSITE	XS0513723873=R
RU051372387=	RBS TRADEWEB PRICE	XS0513723873=RSTW
RU051372387=	TRADEWEB	XS051372387=TE
RU051372387=	UBS ETRADING	XS0513723873=UBS
RU051372387=	UNICREDIT TRADEWEB PRICE	XS0513723873=UCTW
RU051372387=	UBS AG ETRADING	XS0513723873=UPIN
RU051372387=	UBS TRADEWEB PRICE	XS0513723873=USTW
RU051372387=	BGC PARTNERS	XS0513723873=CNTR
RU051372387=	ICAP	XS0513723873=ICPR
RU051372387=	PREMEX	XS0513723873=PRMX
RU051372387=	THOMSON REUTERS COMPOSITE EMEA	RU051372387=
RU051372387=	BNP PARIBAS	XS0513723873=BPGL
RU051372387=	CCM	XS0513723873=CCAP
RU051372387=	CONTINENTAL CAPITAL MARKETS	XS0513723873=CCMG
RU051372387=	TRUST AND INVESTMENT BANK	RU051372387=DIBM
RU051372387=	SBERBANK CIB	XS0513723873=SBER
RU051372387=	MARKETAXESS L2	XS051372387=2M
RU051372387=	BERLIN STOCK EXCHANGE	DEA1AYCZ=BE
RU051372387=	FRANKFURT STOCK EXCHANGE	DEA1AYCZ=F
RU051372387=	IRISH STOCK EXCHANGE	IEB65S9M5=I
RU051372387=	TESTING	XS0513723873=CBKT
RU051372387=	TESTING	XS0513723873=CSEQ
RU051372387=	TESTING	XS0513723873=MSCT
RU051372387=	FINRA	G6356YAA3=FINR
RU051372387=	THOMSON REUTERS EVALUATED	RU051372387=RRPS
RU051372387=	SOCIETE GENERALE	XS0513723873=SGUT
RU051372387=	UBS-INTERDEALER (TEST)	XS0513723873=UPTX
RU055783799=	PREMEX	XS0557837993=PRMX
RU055783799=	THOMSON REUTERS COMPOSITE EMEA	RU055783799=
RU055783799=	CONTINENTAL CAPITAL MARKETS	XS0557837993=CCMG
RU055783799=	TRUST AND INVESTMENT BANK	RU055783799=DIBM
RU023846845=	TRFIT COMPOSITE	XS0238468457=R
RU023846845=	UBS ETRADING	XS0238468457=UBS
RU023846845=	UBS AG ETRADING	XS0238468457=UPIN
RU023846845=	THOMSON REUTERS COMPOSITE EMEA	RU023846845=
RU023846845=	CCM	XS0238468457=CCAP
RU023846845=	TRUST AND INVESTMENT BANK	RU023846845=DIBM
RU023846845=	IRISH STOCK EXCHANGE	IEB0WBGC4=I
RU023846845=	TESTING	XS0238468457=CBKT
RU023846845=	THOMSON REUTERS EVALUATED	RU023846845=RRPS
RU080863284=	MARKETAXESS	XS080863284=1M
RU080863284=	BNP PARIBAS TRADEWEB PRICE	XS0808632847=BNTW
RU080863284=	BOA MERRILL LYNCH ETRADING	XS0808632847=BOAM
RU080863284=	COMMERZBANK ETRADING	XS0808632847=CBKG
RU080863284=	COMMERZBANK TRADEWEB PRICE	XS0808632847=CBTW
RU080863284=	CREDIT SUISSE ETRADING	XS0808632847=CSEM
RU080863284=	DEUTSCHE BANK AUTOBAHN	XS0808632847=DBAB
RU080863284=	GOLDMAN SACHS ETRADING	XS0808632847=GSCR
RU080863284=	GOLDMAN SACHS TRADEWEB PRICE	XS0808632847=GSTW
RU080863284=	JEFFERIES INTL ETRADING	XS0808632847=JEFX
RU080863284=	JEFFERIES INTL TRADEWEB PRICE	XS0808632847=JFTW
RU080863284=	JP MORGAN TRADEWEB PRICE	XS0808632847=JPTW
RU080863284=	MORGAN STANLEY ETRADING	XS0808632847=MSFI
RU080863284=	MORGAN STANLEY TRADEWEB PRICE	XS0808632847=MSTW
RU080863284=	MITSUBISHI UFJ TRADEWEB PRICE	XS0808632847=MUTW
RU080863284=	MIZUHO TRADEWEB PRICES	XS0808632847=MZTW
RU080863284=	NATIXIS TRADEWEB PRICE	XS0808632847=NXTW
RU080863284=	TRFIT COMPOSITE	XS0808632847=R
RU080863284=	TRADEWEB	XS080863284=TE
RU080863284=	UBS ETRADING	XS0808632847=UBS
RU080863284=	UNICREDIT TRADEWEB PRICE	XS0808632847=UCTW
RU080863284=	UBS AG ETRADING	XS0808632847=UPIN
RU080863284=	BROKERCREDITSERVICE	XS0808632847=BCSB
RU080863284=	PREMEX	XS0808632847=PRMX
RU080863284=	THOMSON REUTERS COMPOSITE EMEA	RU080863284=
RU080863284=	CCM	XS0808632847=CCAP
RU080863284=	CONTINENTAL CAPITAL MARKETS	XS0808632847=CCMG
RU080863284=	SBERBANK CIB	XS0808632847=SBER
RU080863284=	MARKETAXESS L2	XS080863284=2M
RU080863284=	BERLIN STOCK EXCHANGE	DEA1HF8E=BE
RU080863284=	FRANKFURT STOCK EXCHANGE	DEA1HF8E=F
RU080863284=	IRISH STOCK EXCHANGE	IEB9JQJB5=I
RU080863284=	STUTTGART STOCK EXCHANGE	DEA1HF8E=SG
RU080863284=	TESTING	XS0808632847=CSEQ
RU080863284=	TESTING	XS0808632847=MSCT
RU080863284=	FINRA	G8463YAB7=FINR
RU080863284=	THOMSON REUTERS EVALUATED	RU080863284=RRPS
RU078393432=	MARKETAXESS	XS078393432=1M
RU078393432=	BNP PARIBAS TRADEWEB PRICE	XS0783934325=BNTW
RU078393432=	BOA MERRILL LYNCH ETRADING	XS0783934325=BOAM
RU078393432=	COMMERZBANK ETRADING	XS0783934325=CBKG
RU078393432=	COMMERZBANK TRADEWEB PRICE	XS0783934325=CBTW
RU078393432=	CREDIT SUISSE ETRADING	XS0783934325=CSEM
RU078393432=	DEUTSCHE BANK AUTOBAHN	XS0783934325=DBAB
RU078393432=	GOLDMAN SACHS ETRADING	XS0783934325=GSCR
RU078393432=	GOLDMAN SACHS TRADEWEB PRICE	XS0783934325=GSTW
RU078393432=	JEFFERIES INTL ETRADING	XS0783934325=JEFX
RU078393432=	JEFFERIES INTL TRADEWEB PRICE	XS0783934325=JFTW
RU078393432=	JP MORGAN TRADEWEB PRICE	XS0783934325=JPTW
RU078393432=	MORGAN STANLEY ETRADING	XS0783934325=MSFI
RU078393432=	MORGAN STANLEY TRADEWEB PRICE	XS0783934325=MSTW
RU078393432=	MITSUBISHI UFJ TRADEWEB PRICE	XS0783934325=MUTW
RU078393432=	MIZUHO TRADEWEB PRICES	XS0783934325=MZTW
RU078393432=	NATIXIS TRADEWEB PRICE	XS0783934325=NXTW
RU078393432=	TRFIT COMPOSITE	XS0783934325=R
RU078393432=	TRADEWEB	XS078393432=TE
RU078393432=	UBS ETRADING	XS0783934325=UBS
RU078393432=	UNICREDIT TRADEWEB PRICE	XS0783934325=UCTW
RU078393432=	UBS AG ETRADING	XS0783934325=UPIN
RU078393432=	UBS TRADEWEB PRICE	XS0783934325=USTW
RU078393432=	BROKERCREDITSERVICE	XS0783934325=BCSB
RU078393432=	PREMEX	XS0783934325=PRMX
RU078393432=	THOMSON REUTERS COMPOSITE EMEA	RU078393432=
RU078393432=	CCM	XS0783934325=CCAP
RU078393432=	CONTINENTAL CAPITAL MARKETS	XS0783934325=CCMG
RU078393432=	SBERBANK CIB	XS0783934325=SBER
RU078393432=	MARKETAXESS L2	XS078393432=2M
RU078393432=	BERLIN STOCK EXCHANGE	DEA1G92F=BE
RU078393432=	FRANKFURT STOCK EXCHANGE	DEA1G92F=F
RU078393432=	IRISH STOCK EXCHANGE	IEB7S9FL3=I
RU078393432=	TESTING	XS0783934325=CSEQ
RU078393432=	TESTING	XS0783934325=MSCT
RU078393432=	FINRA	G8463YAA9=FINR
RU078393432=	THOMSON REUTERS EVALUATED	RU078393432=RRPS
RU050383962=	MARKETAXESS	XS050383962=1M
RU050383962=	BOA MERRILL LYNCH ETRADING	XS0503839622=BOAM
RU050383962=	CREDIT SUISSE ETRADING	XS0503839622=CSEM
RU050383962=	DEUTSCHE BANK AUTOBAHN	XS0503839622=DBAB
RU050383962=	GOLDMAN SACHS ETRADING	XS0503839622=GSCR
RU050383962=	GOLDMAN SACHS TRADEWEB PRICE	XS0503839622=GSTW
RU050383962=	JEFFERIES INTL ETRADING	XS0503839622=JEFX
RU050383962=	JEFFERIES INTL TRADEWEB PRICE	XS0503839622=JFTW
RU050383962=	JP MORGAN TRADEWEB PRICE	XS0503839622=JPTW
RU050383962=	MORGAN STANLEY ETRADING	XS0503839622=MSFI
RU050383962=	MORGAN STANLEY TRADEWEB PRICE	XS0503839622=MSTW
RU050383962=	TRFIT COMPOSITE	XS0503839622=R
RU050383962=	TRADEWEB	XS050383962=TE
RU050383962=	UBS ETRADING	XS0503839622=UBS
RU050383962=	UBS AG ETRADING	XS0503839622=UPIN
RU050383962=	UBS TRADEWEB PRICE	XS0503839622=USTW
RU050383962=	BROKERCREDITSERVICE	XS0503839622=BCSB
RU050383962=	BGC PARTNERS	XS0503839622=CNTR
RU050383962=	PREMEX	XS0503839622=PRMX
RU050383962=	TRADITION	XS0503839622=TRDL
RU050383962=	THOMSON REUTERS COMPOSITE EMEA	RU050383962=
RU050383962=	CCM	XS0503839622=CCAP
RU050383962=	CONTINENTAL CAPITAL MARKETS	XS0503839622=CCMG
RU050383962=	TRUST AND INVESTMENT BANK	RU050383962=DIBM
RU050383962=	SBERBANK CIB	XS0503839622=SBER
RU050383962=	MARKETAXESS L2	XS050383962=2M
RU050383962=	BERLIN STOCK EXCHANGE	DEA1AWH9=BE
RU050383962=	FRANKFURT STOCK EXCHANGE	DEA1AWH9=F
