/RU000A0JSQ58=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JSQ58=
/RU000A0JSQ58=MM	ASIAN-PACIFIC BANK	RU000A0JSQ58=ASAN
/RU000A0JSQ58=MM	MOSCOW EXCHANGE	RU000A0JSQ58=MM
/RU000A0JSQ58=MM	MOSCOW EXCHANGE	RU000A0JSQ58=MMU
/RU000A0JSQ58=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JSQ58=MMP
/RU000A0JSQ58=MM	MICEX REPO TRADING MODE	RU000A0JSQ58=MMR
/RU000A0JTYJ6=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JTYJ6=
/RU000A0JTYJ6=MM	MOSCOW EXCHANGE	RU000A0JTYJ6=MM
/RU000A0JTYJ6=MM	MOSCOW EXCHANGE	RU000A0JTYJ6=MMU
/RU000A0JTYJ6=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JTYJ6=MMP
/RU000A0JTYJ6=MM	MICEX REPO TRADING MODE	RU000A0JTYJ6=MMR
/RU000A0JTKA4=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JTKA4=
/RU000A0JTKA4=MM	ASIAN-PACIFIC BANK	RU000A0JTKA4=ASAN
/RU000A0JTKA4=MM	SBERBANK CIB	RU000A0JTKA4=SBER
/RU000A0JTKA4=MM	MOSCOW EXCHANGE	RU000A0JTKA4=MM
/RU000A0JTKA4=MM	MOSCOW EXCHANGE	RU000A0JTKA4=MMU
/RU000A0JTKA4=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JTKA4=MMP
/RU000A0JTKA4=MM	MICEX REPO TRADING MODE	RU000A0JTKA4=MMR
/RU000A0JTKA4=MM	THOMSON REUTERS EVALUATED	RU000A0JTKA4=RRPS
/RU000A0JT2K2=MM	MARKETAXESS	RU000A0JT2K=1M
/RU000A0JT2K2=MM	BOA MERRILL LYNCH ETRADING	RU000A0JT2K2=BOAM
/RU000A0JT2K2=MM	CREDIT SUISSE ETRADING	RU000A0JT2K2=CSEM
/RU000A0JT2K2=MM	TRFIT COMPOSITE	RU000A0JT2K2=R
/RU000A0JT2K2=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JT2K2=
/RU000A0JT2K2=MM	ASIAN-PACIFIC BANK	RU000A0JT2K2=ASAN
/RU000A0JT2K2=MM	SBERBANK CIB	RU000A0JT2K2=SBER
/RU000A0JT2K2=MM	MARKETAXESS L2	RU000A0JT2K=2M
/RU000A0JT2K2=MM	MOSCOW EXCHANGE	RU000A0JT2K2=MEP
/RU000A0JT2K2=MM	MOSCOW EXCHANGE	RU000A0JT2K2=MM
/RU000A0JT2K2=MM	MOSCOW EXCHANGE	RU000A0JT2K2=MMU
/RU000A0JT2K2=MM	MICEX REPO TRADING MODE	RU000A0JT2K2=MMN
/RU000A0JT2K2=MM	MICEX REPO TRADING MODE	RU000A0JT2K2=MMR
/RU000A0JT2K2=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JT2K2=MMP
/RU000A0JT2K2=MM	THOMSON REUTERS EVALUATED	RU000A0JT2K2=RRPS
/RU000A0JTYK4=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JTYK4=
/RU000A0JTYK4=MM	MOSCOW EXCHANGE	RU000A0JTYK4=MM
/RU000A0JTYK4=MM	MOSCOW EXCHANGE	RU000A0JTYK4=MMU
/RU000A0JTYK4=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JTYK4=MMP
/RU000A0JTYK4=MM	MICEX REPO TRADING MODE	RU000A0JTYK4=MMR
/RU000A0JU7S1=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JU7S1=
/RU000A0JU7S1=MM	MOSCOW EXCHANGE	RU000A0JU7S1=MM
/RU000A0JU7S1=MM	MOSCOW EXCHANGE	RU000A0JU7S1=MMU
/RU000A0JU7S1=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JU7S1=MMP
/RU000A0JU7S1=MM	MICEX REPO TRADING MODE	RU000A0JU7S1=MMR
/RU000A0JUC92=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JUC92=
/RU000A0JUC92=MM	MOSCOW EXCHANGE	RU000A0JUC92=MM
/RU000A0JUC92=MM	MOSCOW EXCHANGE	RU000A0JUC92=MMU
/RU000A0JUC92=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JUC92=MMP
/RU000A0JUC92=MM	MICEX REPO TRADING MODE	RU000A0JUC92=MMR
/RU000A0JUCA9=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JUCA9=
/RU000A0JUCA9=MM	MOSCOW EXCHANGE	RU000A0JUCA9=MM
/RU000A0JUCA9=MM	MOSCOW EXCHANGE	RU000A0JUCA9=MMU
/RU000A0JUCA9=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JUCA9=MMP
/RU000A0JUCA9=MM	MICEX REPO TRADING MODE	RU000A0JUCA9=MMR
/RU000A0JR1Y7=MM	CREDIT SUISSE ETRADING	RU000A0JR1Y7=CSEM
/RU000A0JR1Y7=MM	TRFIT COMPOSITE	RU000A0JR1Y7=R
/RU000A0JR1Y7=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JR1Y7=
/RU000A0JR1Y7=MM	SBERBANK CIB	RU000A0JR1Y7=SBER
/RU000A0JR1Y7=MM	MOSCOW EXCHANGE	RU000A0JR1Y7=MM
/RU000A0JR1Y7=MM	MOSCOW EXCHANGE	RU000A0JR1Y7=MMU
/RU000A0JR1Y7=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JR1Y7=MMP
/RU000A0JR1Y7=MM	MICEX REPO TRADING MODE	RU000A0JR1Y7=MMR
/RU000A0JR1Y7=MM	RTS STOCK EXCHANGE	FEESI06=RTS
/RU000A0JR1Y7=MM	THOMSON REUTERS EVALUATED	RU000A0JR1Y7=RRPS
/RU000A0JR1Z4=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JR1Z4=
/RU000A0JR1Z4=MM	ASIAN-PACIFIC BANK	RU000A0JR1Z4=ASAN
/RU000A0JR1Z4=MM	SBERBANK CIB	RU000A0JR1Z4=SBER
/RU000A0JR1Z4=MM	MOSCOW EXCHANGE	RU000A0JR1Z4=MM
/RU000A0JR1Z4=MM	MOSCOW EXCHANGE	RU000A0JR1Z4=MMU
/RU000A0JR1Z4=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JR1Z4=MMP
/RU000A0JR1Z4=MM	MICEX REPO TRADING MODE	RU000A0JR1Z4=MMR
/RU000A0JR1Z4=MM	RTS STOCK EXCHANGE	FEESI07=RTS
/RU000A0JR1Z4=MM	THOMSON REUTERS EVALUATED	RU000A0JR1Z4=RRPS
/RU000A0JR209=MM	CREDIT SUISSE ETRADING	RU000A0JR209=CSEM
/RU000A0JR209=MM	TRFIT COMPOSITE	RU000A0JR209=R
/RU000A0JR209=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JR209=
/RU000A0JR209=MM	ASIAN-PACIFIC BANK	RU000A0JR209=ASAN
/RU000A0JR209=MM	MOSCOW EXCHANGE	RU000A0JR209=MM
/RU000A0JR209=MM	MOSCOW EXCHANGE	RU000A0JR209=MMU
/RU000A0JR209=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JR209=MMP
/RU000A0JR209=MM	MICEX REPO TRADING MODE	RU000A0JR209=MMR
/RU000A0JR209=MM	RTS STOCK EXCHANGE	FEESI08=RTS
/RU000A0JR209=MM	THOMSON REUTERS EVALUATED	RU000A0JR209=RRPS
/RU000A0JR3M8=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JR3M8=
/RU000A0JR3M8=MM	ASIAN-PACIFIC BANK	RU000A0JR3M8=ASAN
/RU000A0JR3M8=MM	SBERBANK CIB	RU000A0JR3M8=SBER
/RU000A0JR3M8=MM	MOSCOW EXCHANGE	RU000A0JR3M8=MM
/RU000A0JR3M8=MM	MOSCOW EXCHANGE	RU000A0JR3M8=MMU
/RU000A0JR3M8=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JR3M8=MMP
/RU000A0JR3M8=MM	MICEX REPO TRADING MODE	RU000A0JR3M8=MMR
/RU000A0JR3M8=MM	RTS STOCK EXCHANGE	FEESI09=RTS
/RU000A0JR3M8=MM	THOMSON REUTERS EVALUATED	RU000A0JR3M8=RRPS
/RU000A0JT7U0=MM	CREDIT SUISSE ETRADING	RU000A0JT7U0=CSEM
/RU000A0JT7U0=MM	TRFIT COMPOSITE	RU000A0JT7U0=R
/RU000A0JT7U0=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JT7U0=
/RU000A0JT7U0=MM	ASIAN-PACIFIC BANK	RU000A0JT7U0=ASAN
/RU000A0JT7U0=MM	ROSBANK	RU000A0JT7U0=ROSX
/RU000A0JT7U0=MM	SBERBANK CIB	RU000A0JT7U0=SBER
/RU000A0JT7U0=MM	MOSCOW EXCHANGE	RU000A0JT7U0=MEP
/RU000A0JT7U0=MM	MOSCOW EXCHANGE	RU000A0JT7U0=MM
/RU000A0JT7U0=MM	MOSCOW EXCHANGE	RU000A0JT7U0=MMU
/RU000A0JT7U0=MM	MICEX REPO TRADING MODE	RU000A0JT7U0=MMN
/RU000A0JT7U0=MM	MICEX REPO TRADING MODE	RU000A0JT7U0=MMR
/RU000A0JT7U0=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JT7U0=MMP
/RU000A0JT7U0=MM	THOMSON REUTERS EVALUATED	RU000A0JT7U0=RRPS
/RU000A0JTZ31=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JTZ31=
/RU000A0JTZ31=MM	MOSCOW EXCHANGE	RU000A0JTZ31=MM
/RU000A0JTZ31=MM	MOSCOW EXCHANGE	RU000A0JTZ31=MMU
/RU000A0JTZ31=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JTZ31=MMP
/RU000A0JTZ31=MM	MICEX REPO TRADING MODE	RU000A0JTZ31=MMR
/RU000A0JRWE5=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JRWE5=
/RU000A0JRWE5=MM	MOSCOW EXCHANGE	RU000A0JRWE5=MM
/RU000A0JRWE5=MM	MOSCOW EXCHANGE	RU000A0JRWE5=MMU
/RU000A0JRWE5=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JRWE5=MMP
/RU000A0JRWE5=MM	MICEX REPO TRADING MODE	RU000A0JRWE5=MMR
/RU000A0JS785=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JS785=
/RU000A0JS785=MM	MOSCOW EXCHANGE	RU000A0JS785=MM
/RU000A0JS785=MM	MOSCOW EXCHANGE	RU000A0JS785=MMU
/RU000A0JS785=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JS785=MMP
/RU000A0JS785=MM	MICEX REPO TRADING MODE	RU000A0JS785=MMR
/RU000A0JS785=MM	THOMSON REUTERS EVALUATED	RU000A0JS785=RRPS
/RU000A0JTVA1=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JTVA1=
/RU000A0JTVA1=MM	MOSCOW EXCHANGE	RU000A0JTVA1=MM
/RU000A0JTVA1=MM	MOSCOW EXCHANGE	RU000A0JTVA1=MMU
/RU000A0JTVA1=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JTVA1=MMP
/RU000A0JTVA1=MM	MICEX REPO TRADING MODE	RU000A0JTVA1=MMR
/RU000A0JT9D2=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JT9D2=
/RU000A0JT9D2=MM	MOSCOW EXCHANGE	RU000A0JT9D2=MM
/RU000A0JT9D2=MM	MOSCOW EXCHANGE	RU000A0JT9D2=MMU
/RU000A0JT9D2=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JT9D2=MMP
/RU000A0JT9D2=MM	MICEX REPO TRADING MODE	RU000A0JT9D2=MMR
/RU000A0JTMD4=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JTMD4=
/RU000A0JTMD4=MM	MOSCOW EXCHANGE	RU000A0JTMD4=MM
/RU000A0JTMD4=MM	MOSCOW EXCHANGE	RU000A0JTMD4=MMU
/RU000A0JTMD4=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JTMD4=MMP
/RU000A0JTMD4=MM	MICEX REPO TRADING MODE	RU000A0JTMD4=MMR
/RU000A0JT0U5=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JT0U5=
/RU000A0JT0U5=MM	MOSCOW EXCHANGE	RU000A0JT0U5=MM
/RU000A0JT0U5=MM	MOSCOW EXCHANGE	RU000A0JT0U5=MMU
/RU000A0JT0U5=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JT0U5=MMP
/RU000A0JT0U5=MM	MICEX REPO TRADING MODE	RU000A0JT0U5=MMR
/RU000A0JT0U5=MM	THOMSON REUTERS EVALUATED	RU000A0JT0U5=RRPS
/RU000A0JT601=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JT601=
/RU000A0JT601=MM	MOSCOW EXCHANGE	RU000A0JT601=MM
/RU000A0JT601=MM	MOSCOW EXCHANGE	RU000A0JT601=MMU
/RU000A0JT601=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JT601=MMP
/RU000A0JT601=MM	MICEX REPO TRADING MODE	RU000A0JT601=MMR
/RU000A0JT601=MM	THOMSON REUTERS EVALUATED	RU000A0JT601=RRPS
/RU000A0JTG26=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JTG26=
/RU000A0JTG26=MM	MOSCOW EXCHANGE	RU000A0JTG26=MM
/RU000A0JTG26=MM	MOSCOW EXCHANGE	RU000A0JTG26=MMU
/RU000A0JTG26=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JTG26=MMP
/RU000A0JTG26=MM	MICEX REPO TRADING MODE	RU000A0JTG26=MMR
/RU000A0JQAR5=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JQAR5=
/RU000A0JQAR5=MM	MOSCOW EXCHANGE	RU000A0JQAR5=MM
/RU000A0JQAR5=MM	MOSCOW EXCHANGE	RU000A0JQAR5=MMU
/RU000A0JQAR5=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JQAR5=MMP
/RU000A0JQAR5=MM	MICEX REPO TRADING MODE	RU000A0JQAR5=MMR
/RU000A0JQAR5=MM	RTS STOCK EXCHANGE	MRKYI02=RTS
/RU000A0JQAR5=MM	THOMSON REUTERS EVALUATED	RU000A0JQAR5=RRPS
/RU000A0GN9B5=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0GN9B5=
/RU000A0GN9B5=MM	MOSCOW EXCHANGE	RU000A0GN9B5=MM
/RU000A0GN9B5=MM	MOSCOW EXCHANGE	RU000A0GN9B5=MMG
/RU000A0GN9B5=MM	MOSCOW EXCHANGE	RU000A0GN9B5=MMU
/RU000A0GN9B5=MM	MICEX DEALER-TO-DEALER MODE	RU000A0GN9B5=MMD
/RU000A0GN9B5=MM	MICEX NEGOTIATED DEALS MODE	RU000A0GN9B5=MMP
/RU000A0GN9B5=MM	MICEX REPO TRADING MODE	RU000A0GN9B5=MMR
/RU000A0GN9B5=MM	RTS STOCK EXCHANGE	MSNG02=RTS
/RU000A0GN9B5=MM	THOMSON REUTERS EVALUATED	RU000A0GN9B5=RRPS
/RU000A0JQLM3=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JQLM3=
/RU000A0JQLM3=MM	MOSCOW EXCHANGE	RU000A0JQLM3=MM
/RU000A0JQLM3=MM	MOSCOW EXCHANGE	RU000A0JQLM3=MMU
/RU000A0JQLM3=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JQLM3=MMP
/RU000A0JQLM3=MM	MICEX REPO TRADING MODE	RU000A0JQLM3=MMR
/RU000A0JQLM3=MM	RTS STOCK EXCHANGE	MSNGI03=RTS
/RU000A0JQLM3=MM	RTS STOCK EXCHANGE	ZENT07=RTS
/RU000A0JQLM3=MM	THOMSON REUTERS EVALUATED	RU000A0JQLM3=RRPS
/RU000A0JRFN1=MM	TRFIT COMPOSITE	RU000A0JRFN1=R
/RU000A0JRFN1=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JRFN1=
/RU000A0JRFN1=MM	ASIAN-PACIFIC BANK	RU000A0JRFN1=ASAN
/RU000A0JRFN1=MM	BARCLAYS	RU000A0JRFN1=BBRU
/RU000A0JRFN1=MM	MOSCOW EXCHANGE	RU000A0JRFN1=MM
/RU000A0JRFN1=MM	MOSCOW EXCHANGE	RU000A0JRFN1=MMU
/RU000A0JRFN1=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JRFN1=MMP
/RU000A0JRFN1=MM	MICEX REPO TRADING MODE	RU000A0JRFN1=MMR
/RU000A0JRFN1=MM	RTS STOCK EXCHANGE	HYDRI01=RTS
/RU000A0JRFN1=MM	THOMSON REUTERS EVALUATED	RU000A0JRFN1=RRPS
/RU000A0JRFP6=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JRFP6=
/RU000A0JRFP6=MM	ASIAN-PACIFIC BANK	RU000A0JRFP6=ASAN
/RU000A0JRFP6=MM	BARCLAYS	RU000A0JRFP6=BBRU
/RU000A0JRFP6=MM	ROSBANK	RU000A0JRFP6=ROSX
/RU000A0JRFP6=MM	MOSCOW EXCHANGE	RU000A0JRFP6=MM
/RU000A0JRFP6=MM	MOSCOW EXCHANGE	RU000A0JRFP6=MMU
/RU000A0JRFP6=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JRFP6=MMP
/RU000A0JRFP6=MM	MICEX REPO TRADING MODE	RU000A0JRFP6=MMR
/RU000A0JRFP6=MM	RTS STOCK EXCHANGE	HYDRI02=RTS
/RU000A0JRFP6=MM	THOMSON REUTERS EVALUATED	RU000A0JRFP6=RRPS
/RU000A0JTMG7=MM	CREDIT SUISSE ETRADING	RU000A0JTMG7=CSEM
/RU000A0JTMG7=MM	TRFIT COMPOSITE	RU000A0JTMG7=R
/RU000A0JTMG7=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JTMG7=
/RU000A0JTMG7=MM	ASIAN-PACIFIC BANK	RU000A0JTMG7=ASAN
/RU000A0JTMG7=MM	ROSBANK	RU000A0JTMG7=ROSX
/RU000A0JTMG7=MM	MOSCOW EXCHANGE	RU000A0JTMG7=MM
/RU000A0JTMG7=MM	MOSCOW EXCHANGE	RU000A0JTMG7=MMU
/RU000A0JTMG7=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JTMG7=MMP
/RU000A0JTMG7=MM	MICEX REPO TRADING MODE	RU000A0JTMG7=MMR
/RU000A0JTMK9=MM	CREDIT SUISSE ETRADING	RU000A0JTMK9=CSEM
/RU000A0JTMK9=MM	TRFIT COMPOSITE	RU000A0JTMK9=R
/RU000A0JTMK9=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JTMK9=
/RU000A0JTMK9=MM	ASIAN-PACIFIC BANK	RU000A0JTMK9=ASAN
/RU000A0JTMK9=MM	MOSCOW EXCHANGE	RU000A0JTMK9=MM
/RU000A0JTMK9=MM	MOSCOW EXCHANGE	RU000A0JTMK9=MMU
/RU000A0JTMK9=MM	MICEX NEGOTIATED DEALS MODE	RU000A0JTMK9=MMP
/RU000A0JTMK9=MM	MICEX REPO TRADING MODE	RU000A0JTMK9=MMR
/RU000A0JU7L6=MM	THOMSON REUTERS COMPOSITE EMEA	RU000A0JU7L6=
